settlement_id,settlement_utr,entity_id,type,amount,fee,tax,on_hold,settled,created_at,settled_at,payment_id,order_id,dispute_id,method,card_network
setl_0010_002,4087152361092108,ent_001,payment,9331.66,186.63,33.59,False,True,2026-02-28T00:00:00,2026-03-06T12:00:00,pay_00493,ord_00493,,RTGS,
setl_0010_003,4087152361092108,ent_001,payment,39933.16,798.66,143.76,False,True,2026-03-01T00:00:00,2026-03-06T12:00:00,pay_00085,ord_00085,,NEFT,
setl_0010_003_rf,4087152361092108,ent_001,refund,-39933.16,0,0,False,True,2026-03-01T00:00:00,2026-03-06T12:00:00,pay_00085,ord_00085,,NEFT,
setl_0010_004,4087152361092108,ent_001,payment,42265.86,845.32,152.16,False,True,2026-03-01T00:00:00,2026-03-06T12:00:00,pay_00233,ord_00233,,CARD,MASTERCARD
setl_0010_005,4087152361092108,ent_001,payment,11651.07,233.02,41.94,False,True,2026-03-01T00:00:00,2026-03-06T12:00:00,pay_00359,ord_00359,,CARD,MASTERCARD
setl_0010_006,4087152361092108,ent_001,payment,3756.25,75.13,13.52,False,True,2026-03-01T00:00:00,2026-03-06T12:00:00,pay_00494,ord_00494,,UPI,
setl_0010_007,4087152361092108,ent_001,payment,17714.89,354.30,63.77,False,True,2026-03-02T00:00:00,2026-03-06T12:00:00,pay_00211,ord_00211,,NEFT,
setl_0010_008,4087152361092108,ent_001,payment,16547.92,330.96,59.57,False,True,2026-03-03T00:00:00,2026-03-06T12:00:00,pay_00117,ord_00117,,RTGS,
setl_0010_009,4087152361092108,ent_001,payment,3389.60,67.79,12.20,False,True,2026-03-03T00:00:00,2026-03-06T12:00:00,pay_00184,ord_00184,,RTGS,
setl_0010_010,4087152361092108,ent_001,payment,8109.68,162.19,29.19,False,True,2026-03-03T00:00:00,2026-03-06T12:00:00,pay_00267,ord_00267,,NEFT,
setl_0010_011,4087152361092108,ent_001,payment,14349.52,286.99,51.66,False,True,2026-03-03T00:00:00,2026-03-06T12:00:00,pay_00481,ord_00481,,UPI,
setl_0010_012,4087152361092108,ent_001,payment,17757.33,355.15,63.93,False,True,2026-03-03T00:00:00,2026-03-06T12:00:00,pay_00520,ord_00520,,NEFT,
setl_0010_013,4087152361092108,ent_001,payment,34065.50,681.31,122.64,False,True,2026-03-03T00:00:00,2026-03-06T12:00:00,pay_00584,ord_00584,,NEFT,
setl_0010_014,4087152361092108,ent_001,payment,12013.75,240.28,43.25,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00132,ord_00132,,CARD,VISA
setl_0010_015,4087152361092108,ent_001,payment,3599.53,71.99,12.96,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00166,ord_00166,,UPI,
setl_0010_016,4087152361092108,ent_001,payment,26036.36,520.73,93.73,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00217,ord_00217,,NEFT,
setl_0010_016_cb,4087152361092108,ent_001,adjustment,-13018.18,0,0,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00217,ord_00217,disp_0010_016,NEFT,
setl_0010_017,4087152361092108,ent_001,payment,22324.56,446.49,80.37,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00259,ord_00259,,CARD,VISA
setl_0010_018,4087152361092108,ent_001,payment,19612.64,392.25,70.61,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00302,ord_00302,,CARD,MASTERCARD
setl_0010_019,4087152361092108,ent_001,payment,21131.71,422.63,76.07,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00368,ord_00368,,NEFT,
setl_0010_020,4087152361092108,ent_001,payment,3707.46,74.15,13.35,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00382,ord_00382,,NEFT,
setl_0010_021,4087152361092108,ent_001,payment,42629.09,852.58,153.46,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00444,ord_00444,,CARD,VISA
setl_0010_022,4087152361092108,ent_001,payment,45437.87,908.76,163.58,True,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00454,ord_00454,,CARD,VISA
setl_0010_023,4087152361092108,ent_001,payment,24205.63,484.11,87.14,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00527,ord_00527,,UPI,
setl_0010_024,4087152361092108,ent_001,payment,36032.45,720.65,129.72,False,True,2026-03-04T00:00:00,2026-03-06T12:00:00,pay_00585,ord_00585,,CARD,VISA
setl_0010_025,4087152361092108,ent_001,payment,24150.06,483.00,86.94,False,True,2026-03-05T00:00:00,2026-03-06T12:00:00,pay_00049,ord_00049,,UPI,
setl_0010_026,4087152361092108,ent_001,payment,16744.11,334.88,60.28,False,True,2026-03-05T00:00:00,2026-03-06T12:00:00,pay_00082,ord_00082,,RTGS,
setl_0010_027,4087152361092108,ent_001,payment,46163.61,923.27,166.19,False,True,2026-03-05T00:00:00,2026-03-06T12:00:00,pay_00105,ord_00105,,CARD,VISA
setl_0011_000,9396100511172860,ent_001,payment,10707.05,214.14,38.55,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00156,ord_00156,,CARD,RUPAY
setl_0011_001,9396100511172860,ent_001,payment,4726.15,94.52,17.01,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00161,ord_00161,,NEFT,
setl_0011_002,9396100511172860,ent_001,payment,8029.06,160.58,28.90,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00190,ord_00190,,NEFT,
setl_0011_003,9396100511172860,ent_001,payment,48282.99,965.66,173.82,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00270,ord_00270,,NEFT,
setl_0011_004,9396100511172860,ent_001,payment,2254.76,45.10,8.12,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00526,ord_00526,,RTGS,
setl_0011_005,9396100511172860,ent_001,payment,8709.66,174.19,31.35,True,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00583,ord_00583,,CARD,MASTERCARD
setl_0011_006,9396100511172860,ent_001,payment,29608.55,592.17,106.59,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00165,ord_00165,,UPI,
setl_0011_007,9396100511172860,ent_001,payment,32951.19,659.02,118.62,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00227,ord_00227,,NEFT,
setl_0011_007_rf,9396100511172860,ent_001,refund,-32951.19,0,0,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00227,ord_00227,,NEFT,
setl_0011_008,9396100511172860,ent_001,payment,37094.52,741.89,133.54,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00249,ord_00249,,RTGS,
setl_0011_009,9396100511172860,ent_001,payment,46955.08,939.10,169.04,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00496,ord_00496,,CARD,RUPAY
setl_0011_010,9396100511172860,ent_001,payment,25792.29,515.85,92.85,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00562,ord_00562,,NEFT,
setl_0011_011,9396100511172860,ent_001,payment,5325.67,106.51,19.17,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00151,ord_00151,,NEFT,
setl_0011_012,9396100511172860,ent_001,payment,48674.16,973.48,175.23,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00275,ord_00275,,RTGS,
setl_0011_012_cb,9396100511172860,ent_001,adjustment,-24337.08,0,0,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00275,ord_00275,disp_0011_012,RTGS,
setl_0011_013,9396100511172860,ent_001,payment,27037.95,540.76,97.34,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00296,ord_00296,,NEFT,
setl_0011_014,9396100511172860,ent_001,payment,48053.69,961.07,172.99,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00362,ord_00362,,RTGS,
setl_0011_015,9396100511172860,ent_001,payment,6640.53,132.81,23.91,False,True,2026-03-08T00:00:00,2026-03-09T12:00:00,pay_00025,ord_00025,,UPI,
setl_0011_016,9396100511172860,ent_001,payment,32862.53,657.25,118.31,False,True,2026-03-08T00:00:00,2026-03-09T12:00:00,pay_00035,ord_00035,,RTGS,
setl_0012_000,7857907785986365,ent_001,payment,12642.69,252.85,45.51,False,True,2026-03-08T00:00:00,2026-03-16T12:00:00,pay_00197,ord_00197,,UPI,
setl_0012_001,7857907785986365,ent_001,payment,26303.00,526.06,94.69,False,True,2026-03-08T00:00:00,2026-03-16T12:00:00,pay_00393,ord_00393,,CARD,RUPAY
setl_0012_002,7857907785986365,ent_001,payment,14350.55,287.01,51.66,False,True,2026-03-08T00:00:00,2026-03-16T12:00:00,pay_00440,ord_00440,,NEFT,
setl_0012_003,7857907785986365,ent_001,payment,42540.50,850.81,153.15,False,True,2026-03-09T00:00:00,2026-03-16T12:00:00,pay_00103,ord_00103,,NEFT,
setl_0012_004,7857907785986365,ent_001,payment,43830.15,876.60,157.79,False,True,2026-03-09T00:00:00,2026-03-16T12:00:00,pay_00221,ord_00221,,RTGS,
setl_0012_005,7857907785986365,ent_001,payment,18702.90,374.06,67.33,False,True,2026-03-09T00:00:00,2026-03-16T12:00:00,pay_00498,ord_00498,,UPI,
setl_0012_006,7857907785986365,ent_001,payment,21339.53,426.79,76.82,False,True,2026-03-10T00:00:00,2026-03-16T12:00:00,pay_00021,ord_00021,,NEFT,
setl_0012_007,7857907785986365,ent_001,payment,20029.48,400.59,72.11,False,True,2026-03-10T00:00:00,2026-03-16T12:00:00,pay_00193,ord_00193,,UPI,
setl_0012_008,7857907785986365,ent_001,payment,816.38,16.33,2.94,False,True,2026-03-10T00:00:00,2026-03-16T12:00:00,pay_00342,ord_00342,,UPI,
setl_0012_009,7857907785986365,ent_001,payment,11124.20,222.48,40.05,False,True,2026-03-10T00:00:00,2026-03-16T12:00:00,pay_00410,ord_00410,,UPI,
setl_0012_010,7857907785986365,ent_001,payment,9422.34,188.45,33.92,False,True,2026-03-10T00:00:00,2026-03-16T12:00:00,pay_00469,ord_00469,,RTGS,
setl_0012_011,7857907785986365,ent_001,payment,7704.52,154.09,27.74,False,True,2026-03-11T00:00:00,2026-03-16T12:00:00,pay_00067,ord_00067,,NEFT,
setl_0012_012,7857907785986365,ent_001,payment,7701.97,154.04,27.73,False,True,2026-03-11T00:00:00,2026-03-16T12:00:00,pay_00224,ord_00224,,CARD,MASTERCARD
setl_0012_013,7857907785986365,ent_001,payment,16768.30,335.37,60.37,False,True,2026-03-11T00:00:00,2026-03-16T12:00:00,pay_00309,ord_00309,,NEFT,
setl_0012_014,7857907785986365,ent_001,payment,49646.36,992.93,178.73,False,True,2026-03-11T00:00:00,2026-03-16T12:00:00,pay_00461,ord_00461,,RTGS,
setl_0012_015,7857907785986365,ent_001,payment,10642.61,212.85,38.31,False,True,2026-03-12T00:00:00,2026-03-16T12:00:00,pay_00238,ord_00238,,RTGS,
setl_0012_016,7857907785986365,ent_001,payment,20559.39,411.19,74.01,False,True,2026-03-12T00:00:00,2026-03-16T12:00:00,pay_00269,ord_00269,,RTGS,
setl_0012_017,7857907785986365,ent_001,payment,31728.01,634.56,114.22,False,True,2026-03-12T00:00:00,2026-03-16T12:00:00,pay_00446,ord_00446,,UPI,
setl_0012_018,7857907785986365,ent_001,payment,28728.99,574.58,103.42,False,True,2026-03-12T00:00:00,2026-03-16T12:00:00,pay_00525,ord_00525,,CARD,MASTERCARD
setl_0012_019,7857907785986365,ent_001,payment,13154.14,263.08,47.35,False,True,2026-03-13T00:00:00,2026-03-16T12:00:00,pay_00000,ord_00000,,CARD,RUPAY
setl_0012_020,7857907785986365,ent_001,payment,43982.24,879.64,158.34,False,True,2026-03-13T00:00:00,2026-03-16T12:00:00,pay_00115,ord_00115,,CARD,VISA
setl_0012_021,7857907785986365,ent_001,payment,5936.16,118.72,21.37,False,True,2026-03-13T00:00:00,2026-03-16T12:00:00,pay_00367,ord_00367,,CARD,MASTERCARD
setl_0012_022,7857907785986365,ent_001,payment,43905.49,878.11,158.06,False,True,2026-03-14T00:00:00,2026-03-16T12:00:00,pay_00142,ord_00142,,RTGS,
setl_0012_023,7857907785986365,ent_001,payment,46391.84,927.84,167.01,False,True,2026-03-14T00:00:00,2026-03-16T12:00:00,pay_00183,ord_00183,,RTGS,
setl_0012_024,7857907785986365,ent_001,payment,22587.08,451.74,81.31,False,True,2026-03-14T00:00:00,2026-03-16T12:00:00,pay_00495,ord_00495,,UPI,
setl_0012_025,7857907785986365,ent_001,payment,29875.09,597.50,107.55,False,True,2026-03-15T00:00:00,2026-03-16T12:00:00,pay_00030,ord_00030,,CARD,MASTERCARD
setl_0012_025_rf,7857907785986365,ent_001,refund,-14937.55,0,0,False,True,2026-03-15T00:00:00,2026-03-16T12:00:00,pay_00030,ord_00030,,CARD,MASTERCARD
setl_0012_026,7857907785986365,ent_001,payment,17644.08,352.88,63.52,False,True,2026-03-15T00:00:00,2026-03-16T12:00:00,pay_00086,ord_00086,,CARD,RUPAY
setl_0012_027,7857907785986365,ent_001,payment,35839.23,716.78,129.02,False,True,2026-03-15T00:00:00,2026-03-16T12:00:00,pay_00137,ord_00137,,NEFT,
setl_0012_028,7857907785986365,ent_001,payment,46977.10,939.54,169.12,False,True,2026-03-15T00:00:00,2026-03-16T12:00:00,pay_00140,ord_00140,,CARD,RUPAY
setl_0012_029,7857907785986365,ent_001,payment,17161.82,343.24,61.78,False,True,2026-03-15T00:00:00,2026-03-16T12:00:00,pay_00173,ord_00173,,NEFT,
setl_0013_000,8670199776672176,ent_001,payment,24134.57,482.69,86.88,False,True,2026-03-15T00:00:00,2026-03-20T12:00:00,pay_00258,ord_00258,,RTGS,
setl_0013_001,8670199776672176,ent_001,payment,47130.09,942.60,169.67,False,True,2026-03-15T00:00:00,2026-03-20T12:00:00,pay_00268,ord_00268,,UPI,
setl_0013_002,8670199776672176,ent_001,payment,39837.67,796.75,143.42,False,True,2026-03-16T00:00:00,2026-03-20T12:00:00,pay_00533,ord_00533,,UPI,
setl_0013_003,8670199776672176,ent_001,payment,41673.21,833.46,150.02,False,True,2026-03-16T00:00:00,2026-03-20T12:00:00,pay_00539,ord_00539,,UPI,
setl_0013_004,8670199776672176,ent_001,payment,49286.55,985.73,177.43,False,True,2026-03-16T00:00:00,2026-03-20T12:00:00,pay_00555,ord_00555,,RTGS,
setl_0013_005,8670199776672176,ent_001,payment,19189.21,383.78,69.08,False,True,2026-03-17T00:00:00,2026-03-20T12:00:00,pay_00075,ord_00075,,RTGS,
setl_0013_006,8670199776672176,ent_001,payment,27219.86,544.40,97.99,False,True,2026-03-17T00:00:00,2026-03-20T12:00:00,pay_00138,ord_00138,,UPI,
setl_0013_007,8670199776672176,ent_001,payment,36621.26,732.43,131.84,False,True,2026-03-17T00:00:00,2026-03-20T12:00:00,pay_00432,ord_00432,,RTGS,
setl_0013_008,8670199776672176,ent_001,payment,49387.80,987.76,177.80,False,True,2026-03-18T00:00:00,2026-03-20T12:00:00,pay_00003,ord_00003,,UPI,
setl_0013_009,8670199776672176,ent_001,payment,11623.71,232.47,41.84,False,True,2026-03-18T00:00:00,2026-03-20T12:00:00,pay_00231,ord_00231,,RTGS,
setl_0013_010,8670199776672176,ent_001,payment,36407.66,728.15,131.07,False,True,2026-03-18T00:00:00,2026-03-20T12:00:00,pay_00245,ord_00245,,RTGS,
setl_0013_011,8670199776672176,ent_001,payment,23343.40,466.87,84.04,True,True,2026-03-18T00:00:00,2026-03-20T12:00:00,pay_00339,ord_00339,,RTGS,
setl_0013_012,8670199776672176,ent_001,payment,7128.24,142.56,25.66,False,True,2026-03-18T00:00:00,2026-03-20T12:00:00,pay_00351,ord_00351,,NEFT,
setl_0013_013,8670199776672176,ent_001,payment,28251.93,565.04,101.71,False,True,2026-03-18T00:00:00,2026-03-20T12:00:00,pay_00457,ord_00457,,UPI,
setl_0013_014,8670199776672176,ent_001,payment,8673.06,173.46,31.22,False,True,2026-03-19T00:00:00,2026-03-20T12:00:00,pay_00016,ord_00016,,UPI,
setl_0013_015,8670199776672176,ent_001,payment,5950.69,119.01,21.42,False,True,2026-03-19T00:00:00,2026-03-20T12:00:00,pay_00243,ord_00243,,CARD,MASTERCARD
setl_0013_016,8670199776672176,ent_001,payment,45926.74,918.53,165.34,False,True,2026-03-19T00:00:00,2026-03-20T12:00:00,pay_00331,ord_00331,,CARD,VISA
setl_0013_017,8670199776672176,ent_001,payment,21811.80,436.24,78.52,False,True,2026-03-19T00:00:00,2026-03-20T12:00:00,pay_00363,ord_00363,,RTGS,
setl_0014_000,3780508169504374,ent_001,payment,38365.01,767.30,138.11,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00204,ord_00204,,UPI,
setl_0014_001,3780508169504374,ent_001,payment,23169.36,463.39,83.41,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00273,ord_00273,,RTGS,
setl_0014_002,3780508169504374,ent_001,payment,30416.22,608.32,109.50,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00328,ord_00328,,RTGS,
setl_0014_003,3780508169504374,ent_001,payment,3423.79,68.48,12.33,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00336,ord_00336,,CARD,VISA
setl_0014_003_rf,3780508169504374,ent_001,refund,-855.95,0,0,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00336,ord_00336,,CARD,VISA
setl_0014_004,3780508169504374,ent_001,payment,31449.30,628.99,113.22,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00456,ord_00456,,NEFT,
setl_0014_004_rf,3780508169504374,ent_001,refund,-31449.30,0,0,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00456,ord_00456,,NEFT,
setl_0014_005,3780508169504374,ent_001,payment,37128.64,742.57,133.66,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00491,ord_00491,,CARD,MASTERCARD
setl_0014_006,3780508169504374,ent_001,payment,20093.73,401.87,72.34,False,True,2026-03-20T00:00:00,2026-03-24T12:00:00,pay_00553,ord_00553,,CARD,VISA
setl_0014_007,3780508169504374,ent_001,payment,49923.72,998.47,179.72,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00244,ord_00244,,UPI,
setl_0014_008,3780508169504374,ent_001,payment,35219.07,704.38,126.79,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00272,ord_00272,,NEFT,
setl_0014_009,3780508169504374,ent_001,payment,34034.05,680.68,122.52,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00278,ord_00278,,CARD,VISA
setl_0014_010,3780508169504374,ent_001,payment,22384.35,447.69,80.58,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00293,ord_00293,,NEFT,
setl_0014_011,3780508169504374,ent_001,payment,41646.93,832.94,149.93,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00409,ord_00409,,NEFT,
setl_0014_012,3780508169504374,ent_001,payment,30632.52,612.65,110.28,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00418,ord_00418,,UPI,
setl_0014_013,3780508169504374,ent_001,payment,38729.69,774.59,139.43,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00422,ord_00422,,RTGS,
setl_0014_014,3780508169504374,ent_001,payment,31323.94,626.48,112.77,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00425,ord_00425,,CARD,MASTERCARD
setl_0014_015,3780508169504374,ent_001,payment,13163.45,263.27,47.39,False,True,2026-03-21T00:00:00,2026-03-24T12:00:00,pay_00568,ord_00568,,NEFT,
setl_0014_016,3780508169504374,ent_001,payment,42150.00,843.00,151.74,False,True,2026-03-22T00:00:00,2026-03-24T12:00:00,pay_00040,ord_00040,,UPI,
setl_0014_016_rf,3780508169504374,ent_001,refund,-21075.00,0,0,False,True,2026-03-22T00:00:00,2026-03-24T12:00:00,pay_00040,ord_00040,,UPI,
setl_0014_017,3780508169504374,ent_001,payment,33968.77,679.38,122.29,False,True,2026-03-22T00:00:00,2026-03-24T12:00:00,pay_00054,ord_00054,,CARD,RUPAY
setl_0014_018,3780508169504374,ent_001,payment,2386.94,47.74,8.59,False,True,2026-03-22T00:00:00,2026-03-24T12:00:00,pay_00192,ord_00192,,RTGS,
setl_0014_019,3780508169504374,ent_001,payment,2583.26,51.67,9.30,False,True,2026-03-22T00:00:00,2026-03-24T12:00:00,pay_00234,ord_00234,,NEFT,
setl_0014_020,3780508169504374,ent_001,payment,13916.52,278.33,50.10,False,True,2026-03-22T00:00:00,2026-03-24T12:00:00,pay_00352,ord_00352,,NEFT,
setl_0014_021,3780508169504374,ent_001,payment,34471.63,689.43,124.10,False,True,2026-03-22T00:00:00,2026-03-24T12:00:00,pay_00397,ord_00397,,NEFT,
setl_0014_022,3780508169504374,ent_001,payment,7623.54,152.47,27.44,False,True,2026-03-23T00:00:00,2026-03-24T12:00:00,pay_00094,ord_00094,,NEFT,
setl_0014_023,3780508169504374,ent_001,payment,29654.78,593.10,106.76,False,True,2026-03-23T00:00:00,2026-03-24T12:00:00,pay_00174,ord_00174,,UPI,
setl_0015_000,9813274394099105,ent_001,payment,49724.41,1193.39,214.81,False,True,2026-03-23T00:00:00,2026-03-28T12:00:00,pay_00191,ord_00191,,UPI,
setl_0015_001,9813274394099105,ent_001,payment,25829.48,619.91,111.58,False,True,2026-03-23T00:00:00,2026-03-28T12:00:00,pay_00236,ord_00236,,NEFT,
setl_0015_002,9813274394099105,ent_001,payment,43943.97,1054.66,189.84,False,True,2026-03-23T00:00:00,2026-03-28T12:00:00,pay_00417,ord_00417,,NEFT,
setl_0015_003,9813274394099105,ent_001,payment,22666.04,543.98,97.92,False,True,2026-03-23T00:00:00,2026-03-28T12:00:00,pay_00477,ord_00477,,UPI,
setl_0015_004,9813274394099105,ent_001,payment,16074.11,385.78,69.44,False,True,2026-03-23T00:00:00,2026-03-28T12:00:00,pay_00483,ord_00483,,NEFT,
setl_0015_005,9813274394099105,ent_001,payment,26286.39,630.87,113.56,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00299,ord_00299,,UPI,
setl_0015_006,9813274394099105,ent_001,payment,5930.19,142.32,25.62,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00353,ord_00353,,UPI,
setl_0015_007,9813274394099105,ent_001,payment,31689.62,760.55,136.90,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00384,ord_00384,,NEFT,
setl_0015_008,9813274394099105,ent_001,payment,9005.02,216.12,38.90,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00388,ord_00388,,CARD,RUPAY
setl_0015_009,9813274394099105,ent_001,payment,6359.89,152.64,27.48,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00006,ord_00006,,NEFT,
setl_0015_010,9813274394099105,ent_001,payment,12600.99,302.42,54.44,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00013,ord_00013,,UPI,
setl_0015_011,9813274394099105,ent_001,payment,10702.38,256.86,46.23,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00126,ord_00126,,CARD,VISA
setl_0015_012,9813274394099105,ent_001,payment,29353.46,704.48,126.81,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00237,ord_00237,,CARD,MASTERCARD
setl_0015_013,9813274394099105,ent_001,payment,5232.60,125.58,22.60,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00314,ord_00314,,NEFT,
setl_0015_014,9813274394099105,ent_001,payment,4848.69,116.37,20.95,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00317,ord_00317,,UPI,
setl_0015_015,9813274394099105,ent_001,payment,35433.97,850.42,153.08,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00395,ord_00395,,UPI,
setl_0015_016,9813274394099105,ent_001,payment,6574.53,157.79,28.40,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00152,ord_00152,,RTGS,
setl_0015_017,9813274394099105,ent_001,payment,12210.16,293.04,52.75,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00266,ord_00266,,NEFT,
setl_0015_017_rf,9813274394099105,ent_001,refund,-3052.54,0,0,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00266,ord_00266,,NEFT,
setl_0015_018,9813274394099105,ent_001,payment,46212.62,1109.10,199.64,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00552,ord_00552,,NEFT,
setl_0015_019,9813274394099105,ent_001,payment,26673.80,640.17,115.23,False,True,2026-03-27T00:00:00,2026-03-28T12:00:00,pay_00279,ord_00279,,UPI,
setl_0015_020,9813274394099105,ent_001,payment,44005.19,1056.12,190.10,False,True,2026-03-27T00:00:00,2026-03-28T12:00:00,pay_00532,ord_00532,,UPI,
setl_0015_020_rf,9813274394099105,ent_001,refund,-22002.60,0,0,False,True,2026-03-27T00:00:00,2026-03-28T12:00:00,pay_00532,ord_00532,,UPI,
setl_0016_000,1193339803195103,ent_001,payment,23469.73,469.39,79.80,False,True,2026-03-27T00:00:00,2026-04-03T12:00:00,pay_00570,ord_00570,,NEFT,
setl_0016_001,1193339803195103,ent_001,payment,27814.45,556.29,94.57,False,True,2026-03-28T00:00:00,2026-04-03T12:00:00,pay_00120,ord_00120,,NEFT,
setl_0016_002,1193339803195103,ent_001,payment,27006.30,540.13,91.82,False,True,2026-03-28T00:00:00,2026-04-03T12:00:00,pay_00127,ord_00127,,UPI,
setl_0016_002_rf,1193339803195103,ent_001,refund,-13503.15,0,0,False,True,2026-03-28T00:00:00,2026-04-03T12:00:00,pay_00127,ord_00127,,UPI,
setl_0016_003,1193339803195103,ent_001,payment,2016.82,40.34,6.86,False,True,2026-03-28T00:00:00,2026-04-03T12:00:00,pay_00141,ord_00141,,CARD,VISA
setl_0016_004,1193339803195103,ent_001,payment,14698.63,293.97,49.97,False,True,2026-03-28T00:00:00,2026-04-03T12:00:00,pay_00324,ord_00324,,UPI,
setl_0016_005,1193339803195103,ent_001,payment,19797.76,395.96,67.31,False,True,2026-03-28T00:00:00,2026-04-03T12:00:00,pay_00458,ord_00458,,NEFT,
setl_0016_006,1193339803195103,ent_001,payment,29819.83,596.40,101.39,False,True,2026-03-29T00:00:00,2026-04-03T12:00:00,pay_00083,ord_00083,,RTGS,
setl_0016_006_cb,1193339803195103,ent_001,adjustment,-14909.92,0,0,False,True,2026-03-29T00:00:00,2026-04-03T12:00:00,pay_00083,ord_00083,disp_0016_006,RTGS,
setl_0016_007,1193339803195103,ent_001,payment,42450.47,849.01,144.33,False,True,2026-03-29T00:00:00,2026-04-03T12:00:00,pay_00164,ord_00164,,NEFT,
setl_0016_007_rf,1193339803195103,ent_001,refund,-42450.47,0,0,False,True,2026-03-29T00:00:00,2026-04-03T12:00:00,pay_00164,ord_00164,,NEFT,
setl_0016_008,1193339803195103,ent_001,payment,21342.77,426.86,72.57,False,True,2026-03-29T00:00:00,2026-04-03T12:00:00,pay_00284,ord_00284,,UPI,
setl_0016_009,1193339803195103,ent_001,payment,8536.67,170.73,29.02,False,True,2026-03-29T00:00:00,2026-04-03T12:00:00,pay_00475,ord_00475,,UPI,
setl_0016_010,1193339803195103,ent_001,payment,47415.11,948.30,161.21,False,True,2026-03-30T00:00:00,2026-04-03T12:00:00,pay_00053,ord_00053,,CARD,VISA
setl_0016_011,1193339803195103,ent_001,payment,6381.38,127.63,21.70,False,True,2026-03-30T00:00:00,2026-04-03T12:00:00,pay_00207,ord_00207,,UPI,
setl_0016_012,1193339803195103,ent_001,payment,20207.63,404.15,68.71,False,True,2026-03-30T00:00:00,2026-04-03T12:00:00,pay_00360,ord_00360,,UPI,
