settlement_id,settlement_utr,entity_id,type,amount,fee,tax,on_hold,settled,created_at,settled_at,payment_id,order_id,dispute_id,method,card_network
setl_0008_024,0385050641383670,ent_001,payment,17223.58,344.47,62.00,False,True,2026-03-03T00:00:00,2026-03-04T12:00:00,pay_00225,ord_00225,,UPI,
setl_0008_025,0385050641383670,ent_001,payment,38818.02,776.36,139.74,False,True,2026-03-03T00:00:00,2026-03-04T12:00:00,pay_00338,ord_00338,,NEFT,
setl_0008_026,0385050641383670,ent_001,payment,37221.82,744.44,134.00,False,True,2026-03-03T00:00:00,2026-03-04T12:00:00,pay_00535,ord_00535,,CARD,RUPAY
setl_0009_000,6253244720999347,ent_001,payment,4761.32,95.23,17.14,False,True,2026-03-04T00:00:00,2026-03-09T12:00:00,pay_00125,ord_00125,,UPI,
setl_0009_001,6253244720999347,ent_001,payment,4223.41,84.47,15.20,False,True,2026-03-04T00:00:00,2026-03-09T12:00:00,pay_00159,ord_00159,,CARD,VISA
setl_0009_003,6253244720999347,ent_001,payment,27618.17,552.36,99.42,False,True,2026-03-04T00:00:00,2026-03-09T12:00:00,pay_00322,ord_00322,,UPI,
setl_0009_003_rf,6253244720999347,ent_001,refund,-13809.09,0,0,False,True,2026-03-04T00:00:00,2026-03-09T12:00:00,pay_00322,ord_00322,,UPI,
setl_0009_004,6253244720999347,ent_001,payment,13114.22,262.28,47.21,False,True,2026-03-04T00:00:00,2026-03-09T12:00:00,pay_00542,ord_00542,,RTGS,
setl_0009_005,6253244720999347,ent_001,payment,12213.04,244.26,43.97,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00035,ord_00035,,NEFT,
setl_0009_006,6253244720999347,ent_001,payment,44764.48,895.29,161.15,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00061,ord_00061,,CARD,MASTERCARD
setl_0009_007,6253244720999347,ent_001,payment,33700.92,674.02,121.32,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00107,ord_00107,,NEFT,
setl_0009_008,6253244720999347,ent_001,payment,10182.85,203.66,36.66,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00120,ord_00120,,UPI,
setl_0009_009,6253244720999347,ent_001,payment,45510.94,910.22,163.84,False,True,2026-03-05T00:00:00,2026-03-09T12:00:00,pay_00405,ord_00405,,UPI,
setl_0009_010,6253244720999347,ent_001,payment,47220.33,944.41,169.99,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00028,ord_00028,,NEFT,
setl_0009_011,6253244720999347,ent_001,payment,24135.42,482.71,86.89,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00122,ord_00122,,NEFT,
setl_0009_012,6253244720999347,ent_001,payment,37671.01,753.42,135.62,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00485,ord_00485,,CARD,MASTERCARD
setl_0009_013,6253244720999347,ent_001,payment,18583.23,371.66,66.90,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00487,ord_00487,,UPI,
setl_0009_014,6253244720999347,ent_001,payment,38191.62,763.83,137.49,False,True,2026-03-06T00:00:00,2026-03-09T12:00:00,pay_00572,ord_00572,,NEFT,
setl_0009_015,6253244720999347,ent_001,payment,13542.56,270.85,48.75,True,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00011,ord_00011,,NEFT,
setl_0009_016,6253244720999347,ent_001,payment,41219.51,824.39,148.39,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00073,ord_00073,,NEFT,
setl_0009_017,6253244720999347,ent_001,payment,39308.05,786.16,141.51,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00084,ord_00084,,NEFT,
setl_0009_018,6253244720999347,ent_001,payment,35863.42,717.27,129.11,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00220,ord_00220,,RTGS,
setl_0009_019,6253244720999347,ent_001,payment,38316.01,766.32,137.94,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00247,ord_00247,,NEFT,
setl_0009_020,6253244720999347,ent_001,payment,23675.08,473.50,85.23,True,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00253,ord_00253,,UPI,
setl_0009_021,6253244720999347,ent_001,payment,49958.13,999.16,179.85,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00269,ord_00269,,RTGS,
setl_0009_022,6253244720999347,ent_001,payment,4318.13,86.36,15.54,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00273,ord_00273,,UPI,
setl_0009_023,6253244720999347,ent_001,payment,12637.30,252.75,45.50,False,True,2026-03-07T00:00:00,2026-03-09T12:00:00,pay_00433,ord_00433,,NEFT,
setl_0009_024,6253244720999347,ent_001,payment,35984.43,719.69,129.54,False,True,2026-03-08T00:00:00,2026-03-09T12:00:00,pay_00093,ord_00093,,CARD,MASTERCARD
setl_0009_025,6253244720999347,ent_001,payment,13732.76,274.66,49.44,False,True,2026-03-08T00:00:00,2026-03-09T12:00:00,pay_00115,ord_00115,,CARD,MASTERCARD
setl_0009_026,6253244720999347,ent_001,payment,43739.24,874.78,157.46,False,True,2026-03-08T00:00:00,2026-03-09T12:00:00,pay_00175,ord_00175,,RTGS,
setl_0010_000,5289539264422096,ent_001,payment,26710.11,534.20,96.16,False,True,2026-03-08T00:00:00,2026-03-13T12:00:00,pay_00466,ord_00466,,RTGS,
setl_0010_001,5289539264422096,ent_001,payment,41321.71,826.43,148.76,False,True,2026-03-08T00:00:00,2026-03-13T12:00:00,pay_00489,ord_00489,,RTGS,
setl_0010_002,5289539264422096,ent_001,payment,7535.95,150.72,27.13,False,True,2026-03-08T00:00:00,2026-03-13T12:00:00,pay_00571,ord_00571,,NEFT,
setl_0010_003,5289539264422096,ent_001,payment,36970.75,739.42,133.10,False,True,2026-03-09T00:00:00,2026-03-13T12:00:00,pay_00048,ord_00048,,NEFT,
setl_0010_004,5289539264422096,ent_001,payment,19088.85,381.78,68.72,False,True,2026-03-09T00:00:00,2026-03-13T12:00:00,pay_00259,ord_00259,,CARD,MASTERCARD
setl_0010_005,5289539264422096,ent_001,payment,30570.08,611.40,110.05,False,True,2026-03-09T00:00:00,2026-03-13T12:00:00,pay_00368,ord_00368,,RTGS,
setl_0010_006,5289539264422096,ent_001,payment,28024.89,560.50,100.89,False,True,2026-03-09T00:00:00,2026-03-13T12:00:00,pay_00494,ord_00494,,UPI,
setl_0010_007,5289539264422096,ent_001,payment,24568.06,491.36,88.44,False,True,2026-03-10T00:00:00,2026-03-13T12:00:00,pay_00170,ord_00170,,NEFT,
setl_0010_008,5289539264422096,ent_001,payment,33214.45,664.29,119.57,False,True,2026-03-10T00:00:00,2026-03-13T12:00:00,pay_00207,ord_00207,,CARD,VISA
setl_0010_008_rf,5289539264422096,ent_001,refund,-16607.23,0,0,False,True,2026-03-10T00:00:00,2026-03-13T12:00:00,pay_00207,ord_00207,,CARD,VISA
setl_0010_009,5289539264422096,ent_001,payment,1686.85,33.74,6.07,False,True,2026-03-10T00:00:00,2026-03-13T12:00:00,pay_00272,ord_00272,,NEFT,
setl_0010_010,5289539264422096,ent_001,payment,41824.34,836.49,150.57,False,True,2026-03-10T00:00:00,2026-03-13T12:00:00,pay_00414,ord_00414,,UPI,
setl_0010_011,5289539264422096,ent_001,payment,10721.38,214.43,38.60,False,True,2026-03-10T00:00:00,2026-03-13T12:00:00,pay_00588,ord_00588,,UPI,
setl_0010_012,5289539264422096,ent_001,payment,31089.18,621.78,111.92,False,True,2026-03-11T00:00:00,2026-03-13T12:00:00,pay_00134,ord_00134,,UPI,
setl_0010_013,5289539264422096,ent_001,payment,9567.98,191.36,34.44,False,True,2026-03-11T00:00:00,2026-03-13T12:00:00,pay_00231,ord_00231,,UPI,
setl_0010_014,5289539264422096,ent_001,payment,21589.26,431.79,77.72,False,True,2026-03-11T00:00:00,2026-03-13T12:00:00,pay_00265,ord_00265,,NEFT,
setl_0010_015,5289539264422096,ent_001,payment,48200.09,964.00,173.52,False,True,2026-03-11T00:00:00,2026-03-13T12:00:00,pay_00288,ord_00288,,UPI,
setl_0010_016,5289539264422096,ent_001,payment,46707.72,934.15,168.15,False,True,2026-03-11T00:00:00,2026-03-13T12:00:00,pay_00332,ord_00332,,UPI,
setl_0010_017,5289539264422096,ent_001,payment,27711.20,554.22,99.76,False,True,2026-03-11T00:00:00,2026-03-13T12:00:00,pay_00482,ord_00482,,UPI,
setl_0010_018,5289539264422096,ent_001,payment,39843.88,796.88,143.44,False,True,2026-03-11T00:00:00,2026-03-13T12:00:00,pay_00563,ord_00563,,NEFT,
setl_0010_019,5289539264422096,ent_001,payment,6585.35,131.71,23.71,False,True,2026-03-12T00:00:00,2026-03-13T12:00:00,pay_00109,ord_00109,,UPI,
setl_0011_000,8844431069872050,ent_001,payment,45811.25,916.23,164.92,False,True,2026-03-12T00:00:00,2026-03-17T12:00:00,pay_00197,ord_00197,,UPI,
setl_0011_001,8844431069872050,ent_001,payment,40176.12,803.52,144.63,False,True,2026-03-12T00:00:00,2026-03-17T12:00:00,pay_00351,ord_00351,,CARD,VISA
setl_0011_002,8844431069872050,ent_001,payment,41432.00,828.64,149.16,False,True,2026-03-12T00:00:00,2026-03-17T12:00:00,pay_00361,ord_00361,,UPI,
setl_0011_003,8844431069872050,ent_001,payment,36299.55,725.99,130.68,False,True,2026-03-12T00:00:00,2026-03-17T12:00:00,pay_00457,ord_00457,,RTGS,
setl_0011_004,8844431069872050,ent_001,payment,34255.79,685.12,123.32,False,True,2026-03-13T00:00:00,2026-03-17T12:00:00,pay_00165,ord_00165,,RTGS,
setl_0011_005,8844431069872050,ent_001,payment,18255.35,365.11,65.72,False,True,2026-03-13T00:00:00,2026-03-17T12:00:00,pay_00218,ord_00218,,CARD,MASTERCARD
setl_0011_006,8844431069872050,ent_001,payment,28811.59,576.23,103.72,False,True,2026-03-13T00:00:00,2026-03-17T12:00:00,pay_00219,ord_00219,,CARD,MASTERCARD
setl_0011_007,8844431069872050,ent_001,payment,21093.62,421.87,75.94,False,True,2026-03-13T00:00:00,2026-03-17T12:00:00,pay_00246,ord_00246,,UPI,
setl_0011_008,8844431069872050,ent_001,payment,14917.76,298.36,53.70,False,True,2026-03-13T00:00:00,2026-03-17T12:00:00,pay_00504,ord_00504,,CARD,VISA
setl_0011_009,8844431069872050,ent_001,payment,40398.65,807.97,145.43,False,True,2026-03-13T00:00:00,2026-03-17T12:00:00,pay_00531,ord_00531,,NEFT,
setl_0011_010,8844431069872050,ent_001,payment,46017.52,920.35,165.66,False,True,2026-03-14T00:00:00,2026-03-17T12:00:00,pay_00201,ord_00201,,CARD,MASTERCARD
setl_0011_011,8844431069872050,ent_001,payment,27432.31,548.65,98.76,False,True,2026-03-14T00:00:00,2026-03-17T12:00:00,pay_00317,ord_00317,,UPI,
setl_0011_012,8844431069872050,ent_001,payment,46798.18,935.96,168.47,False,True,2026-03-14T00:00:00,2026-03-17T12:00:00,pay_00347,ord_00347,,CARD,MASTERCARD
setl_0011_013,8844431069872050,ent_001,payment,12877.74,257.55,46.36,False,True,2026-03-14T00:00:00,2026-03-17T12:00:00,pay_00432,ord_00432,,UPI,
setl_0011_013_rf,8844431069872050,ent_001,refund,-12877.74,0,0,False,True,2026-03-14T00:00:00,2026-03-17T12:00:00,pay_00432,ord_00432,,UPI,
setl_0011_014,8844431069872050,ent_001,payment,2907.53,58.15,10.47,False,True,2026-03-15T00:00:00,2026-03-17T12:00:00,pay_00249,ord_00249,,CARD,RUPAY
setl_0011_015,8844431069872050,ent_001,payment,15965.54,319.31,57.48,False,True,2026-03-15T00:00:00,2026-03-17T12:00:00,pay_00278,ord_00278,,UPI,
setl_0011_016,8844431069872050,ent_001,payment,13704.44,274.09,49.34,False,True,2026-03-15T00:00:00,2026-03-17T12:00:00,pay_00481,ord_00481,,RTGS,
setl_0011_017,8844431069872050,ent_001,payment,26101.26,522.03,93.97,False,True,2026-03-16T00:00:00,2026-03-17T12:00:00,pay_00146,ord_00146,,NEFT,
setl_0012_000,2945116868548709,ent_001,payment,43232.04,864.64,155.64,False,True,2026-03-16T00:00:00,2026-03-18T12:00:00,pay_00150,ord_00150,,CARD,MASTERCARD
setl_0012_001,2945116868548709,ent_001,payment,19309.11,386.18,69.51,False,True,2026-03-16T00:00:00,2026-03-18T12:00:00,pay_00223,ord_00223,,UPI,
setl_0012_002,2945116868548709,ent_001,payment,45189.91,903.80,162.68,False,True,2026-03-16T00:00:00,2026-03-18T12:00:00,pay_00237,ord_00237,,CARD,VISA
setl_0012_003,2945116868548709,ent_001,payment,36563.76,731.28,131.63,False,True,2026-03-16T00:00:00,2026-03-18T12:00:00,pay_00488,ord_00488,,UPI,
setl_0012_004,2945116868548709,ent_001,payment,29353.09,587.06,105.67,False,True,2026-03-17T00:00:00,2026-03-18T12:00:00,pay_00014,ord_00014,,RTGS,
setl_0012_005,2945116868548709,ent_001,payment,47466.43,949.33,170.88,False,True,2026-03-17T00:00:00,2026-03-18T12:00:00,pay_00137,ord_00137,,CARD,VISA
setl_0012_006,2945116868548709,ent_001,payment,38562.91,771.26,138.83,False,True,2026-03-17T00:00:00,2026-03-18T12:00:00,pay_00264,ord_00264,,RTGS,
setl_0012_007,2945116868548709,ent_001,payment,35978.51,719.57,129.52,False,True,2026-03-17T00:00:00,2026-03-18T12:00:00,pay_00465,ord_00465,,UPI,
setl_0013_000,4505444713247546,ent_001,payment,18897.95,377.96,64.25,False,True,2026-03-18T00:00:00,2026-03-25T12:00:00,pay_00039,ord_00039,,NEFT,
setl_0013_001,4505444713247546,ent_001,payment,36679.84,733.60,124.71,False,True,2026-03-18T00:00:00,2026-03-25T12:00:00,pay_00161,ord_00161,,UPI,
setl_0013_002,4505444713247546,ent_001,payment,31777.09,635.54,108.04,False,True,2026-03-18T00:00:00,2026-03-25T12:00:00,pay_00537,ord_00537,,RTGS,
setl_0013_003,4505444713247546,ent_001,payment,30302.26,606.05,103.03,False,True,2026-03-19T00:00:00,2026-03-25T12:00:00,pay_00024,ord_00024,,NEFT,
setl_0013_004,4505444713247546,ent_001,payment,48350.24,967.00,164.39,False,True,2026-03-19T00:00:00,2026-03-25T12:00:00,pay_00564,ord_00564,,CARD,RUPAY
setl_0013_005,4505444713247546,ent_001,payment,23818.11,476.36,80.98,False,True,2026-03-20T00:00:00,2026-03-25T12:00:00,pay_00022,ord_00022,,CARD,VISA
setl_0013_006,4505444713247546,ent_001,payment,39762.87,795.26,135.19,False,True,2026-03-20T00:00:00,2026-03-25T12:00:00,pay_00044,ord_00044,,RTGS,
setl_0013_007,4505444713247546,ent_001,payment,45006.33,900.13,153.02,False,True,2026-03-20T00:00:00,2026-03-25T12:00:00,pay_00451,ord_00451,,RTGS,
setl_0013_008,4505444713247546,ent_001,payment,35718.10,714.36,121.44,False,True,2026-03-20T00:00:00,2026-03-25T12:00:00,pay_00480,ord_00480,,CARD,VISA
setl_0013_009,4505444713247546,ent_001,payment,22746.84,454.94,77.34,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00092,ord_00092,,CARD,MASTERCARD
setl_0013_010,4505444713247546,ent_001,payment,48867.71,977.35,166.15,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00158,ord_00158,,NEFT,
setl_0013_011,4505444713247546,ent_001,payment,13318.23,266.36,45.28,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00199,ord_00199,,NEFT,
setl_0013_012,4505444713247546,ent_001,payment,28696.58,573.93,97.57,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00211,ord_00211,,CARD,MASTERCARD
setl_0013_012_rf,4505444713247546,ent_001,refund,-28696.58,0,0,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00211,ord_00211,,CARD,MASTERCARD
setl_0013_013,4505444713247546,ent_001,payment,16489.55,329.79,56.06,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00339,ord_00339,,NEFT,
setl_0013_014,4505444713247546,ent_001,payment,13259.51,265.19,45.08,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00352,ord_00352,,CARD,RUPAY
setl_0013_015,4505444713247546,ent_001,payment,41034.43,820.69,139.52,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00382,ord_00382,,UPI,
setl_0013_015_cb,4505444713247546,ent_001,adjustment,-20517.22,0,0,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00382,ord_00382,disp_0013_015,UPI,
setl_0013_016,4505444713247546,ent_001,payment,38554.39,771.09,131.09,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00416,ord_00416,,RTGS,
setl_0013_017,4505444713247546,ent_001,payment,34790.06,695.80,118.29,True,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00538,ord_00538,,RTGS,
setl_0013_018,4505444713247546,ent_001,payment,7345.56,146.91,24.97,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00578,ord_00578,,RTGS,
setl_0013_019,4505444713247546,ent_001,payment,39937.78,798.76,135.79,False,True,2026-03-21T00:00:00,2026-03-25T12:00:00,pay_00598,ord_00598,,UPI,
setl_0013_020,4505444713247546,ent_001,payment,17137.10,342.74,58.27,False,True,2026-03-22T00:00:00,2026-03-25T12:00:00,pay_00233,ord_00233,,UPI,
setl_0013_021,4505444713247546,ent_001,payment,22959.73,459.19,78.06,False,True,2026-03-23T00:00:00,2026-03-25T12:00:00,pay_00031,ord_00031,,UPI,
setl_0013_022,4505444713247546,ent_001,payment,10556.81,211.14,35.89,False,True,2026-03-23T00:00:00,2026-03-25T12:00:00,pay_00102,ord_00102,,NEFT,
setl_0013_023,4505444713247546,ent_001,payment,28036.60,560.73,95.32,False,True,2026-03-23T00:00:00,2026-03-25T12:00:00,pay_00148,ord_00148,,RTGS,
setl_0013_024,4505444713247546,ent_001,payment,46464.30,929.29,157.98,False,True,2026-03-23T00:00:00,2026-03-25T12:00:00,pay_00169,ord_00169,,UPI,
setl_0013_025,4505444713247546,ent_001,payment,20966.89,419.34,71.29,False,True,2026-03-23T00:00:00,2026-03-25T12:00:00,pay_00182,ord_00182,,NEFT,
setl_0013_026,4505444713247546,ent_001,payment,35395.74,707.91,120.34,False,True,2026-03-23T00:00:00,2026-03-25T12:00:00,pay_00456,ord_00456,,UPI,
setl_0013_027,4505444713247546,ent_001,payment,41238.53,824.77,140.21,False,True,2026-03-24T00:00:00,2026-03-25T12:00:00,pay_00089,ord_00089,,CARD,VISA
setl_0014_000,6520744666099353,ent_001,payment,42062.95,1009.51,181.71,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00319,ord_00319,,RTGS,
setl_0014_001,6520744666099353,ent_001,payment,5046.96,121.13,21.80,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00325,ord_00325,,NEFT,
setl_0014_002,6520744666099353,ent_001,payment,28931.64,694.36,124.98,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00455,ord_00455,,CARD,RUPAY
setl_0014_003,6520744666099353,ent_001,payment,31059.64,745.43,134.18,False,True,2026-03-24T00:00:00,2026-03-28T12:00:00,pay_00560,ord_00560,,NEFT,
setl_0014_004,6520744666099353,ent_001,payment,49461.98,1187.09,213.68,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00104,ord_00104,,RTGS,
setl_0014_005,6520744666099353,ent_001,payment,32305.01,775.32,139.56,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00167,ord_00167,,NEFT,
setl_0014_006,6520744666099353,ent_001,payment,48790.77,1170.98,210.78,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00180,ord_00180,,NEFT,
setl_0014_007,6520744666099353,ent_001,payment,5723.22,137.36,24.72,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00202,ord_00202,,NEFT,
setl_0014_008,6520744666099353,ent_001,payment,40974.99,983.40,177.01,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00337,ord_00337,,CARD,VISA
setl_0014_009,6520744666099353,ent_001,payment,4967.51,119.22,21.46,False,True,2026-03-25T00:00:00,2026-03-28T12:00:00,pay_00576,ord_00576,,CARD,RUPAY
setl_0014_010,6520744666099353,ent_001,payment,34985.75,839.66,151.14,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00078,ord_00078,,CARD,RUPAY
setl_0014_011,6520744666099353,ent_001,payment,46669.93,1120.08,201.61,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00263,ord_00263,,RTGS,
setl_0014_012,6520744666099353,ent_001,payment,10128.13,243.08,43.75,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00299,ord_00299,,NEFT,
setl_0014_013,6520744666099353,ent_001,payment,631.22,15.15,2.73,False,True,2026-03-26T00:00:00,2026-03-28T12:00:00,pay_00594,ord_00594,,RTGS,
setl_0014_014,6520744666099353,ent_001,payment,11190.90,268.58,48.34,False,True,2026-03-27T00:00:00,2026-03-28T12:00:00,pay_00133,ord_00133,,UPI,
setl_0014_015,6520744666099353,ent_001,payment,49152.64,1179.66,212.34,False,True,2026-03-27T00:00:00,2026-03-28T12:00:00,pay_00171,ord_00171,,RTGS,
setl_0015_000,3292712966667600,ent_001,payment,41238.60,824.77,148.46,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00210,ord_00210,,UPI,
setl_0015_001,3292712966667600,ent_001,payment,15275.43,305.51,54.99,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00243,ord_00243,,RTGS,
setl_0015_002,3292712966667600,ent_001,payment,12711.27,254.23,45.76,True,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00369,ord_00369,,NEFT,
setl_0015_002_rf,3292712966667600,ent_001,refund,-12711.27,0,0,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00369,ord_00369,,NEFT,
setl_0015_003,3292712966667600,ent_001,payment,38379.17,767.58,138.16,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00454,ord_00454,,NEFT,
setl_0015_004,3292712966667600,ent_001,payment,8600.41,172.01,30.96,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00461,ord_00461,,RTGS,
setl_0015_005,3292712966667600,ent_001,payment,2072.15,41.44,7.46,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00499,ord_00499,,CARD,MASTERCARD
setl_0015_006,3292712966667600,ent_001,payment,9380.44,187.61,33.77,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00506,ord_00506,,NEFT,
setl_0015_007,3292712966667600,ent_001,payment,49898.10,997.96,179.63,False,True,2026-03-27T00:00:00,2026-03-30T12:00:00,pay_00507,ord_00507,,CARD,VISA
setl_0015_008,3292712966667600,ent_001,payment,6999.77,140.00,25.20,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00195,ord_00195,,RTGS,
setl_0015_009,3292712966667600,ent_001,payment,10931.54,218.63,39.35,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00304,ord_00304,,CARD,MASTERCARD
setl_0015_009_rf,3292712966667600,ent_001,refund,-2732.89,0,0,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00304,ord_00304,,CARD,MASTERCARD
setl_0015_010,3292712966667600,ent_001,payment,7247.95,144.96,26.09,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00307,ord_00307,,UPI,
setl_0015_011,3292712966667600,ent_001,payment,37803.79,756.08,136.09,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00422,ord_00422,,NEFT,
setl_0015_012,3292712966667600,ent_001,payment,6228.26,124.57,22.42,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00522,ord_00522,,CARD,RUPAY
setl_0015_013,3292712966667600,ent_001,payment,25902.41,518.05,93.25,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00523,ord_00523,,RTGS,
setl_0015_014,3292712966667600,ent_001,payment,24401.48,488.03,87.85,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00561,ord_00561,,CARD,VISA
setl_0015_014_rf,3292712966667600,ent_001,refund,-6100.37,0,0,False,True,2026-03-28T00:00:00,2026-03-30T12:00:00,pay_00561,ord_00561,,CARD,VISA
setl_0015_015,3292712966667600,ent_001,payment,22242.56,444.85,80.07,False,True,2026-03-29T00:00:00,2026-03-30T12:00:00,pay_00192,ord_00192,,NEFT,
setl_0015_016,3292712966667600,ent_001,payment,37638.12,752.76,135.50,False,True,2026-03-29T00:00:00,2026-03-30T12:00:00,pay_00286,ord_00286,,RTGS,
setl_0015_017,3292712966667600,ent_001,payment,39919.11,798.38,143.71,False,True,2026-03-29T00:00:00,2026-03-30T12:00:00,pay_00294,ord_00294,,RTGS,
setl_0015_018,3292712966667600,ent_001,payment,30870.03,617.40,111.13,False,True,2026-03-29T00:00:00,2026-03-30T12:00:00,pay_00441,ord_00441,,UPI,
setl_0015_019,3292712966667600,ent_001,payment,42765.05,855.30,153.95,False,True,2026-03-29T00:00:00,2026-03-30T12:00:00,pay_00442,ord_00442,,NEFT,
setl_0015_020,3292712966667600,ent_001,payment,48454.03,969.08,174.43,False,True,2026-03-29T00:00:00,2026-03-30T12:00:00,pay_00530,ord_00530,,NEFT,
setl_0015_021,3292712966667600,ent_001,payment,940.50,18.81,3.39,False,True,2026-03-29T00:00:00,2026-03-30T12:00:00,pay_00584,ord_00584,,UPI,
setl_0016_000,5642087375300119,ent_001,payment,772.23,18.53,3.34,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00049,ord_00049,,RTGS,
setl_0016_001,5642087375300119,ent_001,payment,47727.32,1145.46,206.18,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00110,ord_00110,,UPI,
setl_0016_002,5642087375300119,ent_001,payment,7886.99,189.29,34.07,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00321,ord_00321,,RTGS,
setl_0016_003,5642087375300119,ent_001,payment,27492.64,659.82,118.77,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00348,ord_00348,,NEFT,
setl_0016_004,5642087375300119,ent_001,payment,21918.35,526.04,94.69,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00375,ord_00375,,UPI,
setl_0016_004_rf,5642087375300119,ent_001,refund,-10959.18,0,0,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00375,ord_00375,,UPI,
setl_0016_005,5642087375300119,ent_001,payment,31419.20,754.06,135.73,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00406,ord_00406,,RTGS,
setl_0016_006,5642087375300119,ent_001,payment,3113.10,74.71,13.45,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00444,ord_00444,,UPI,
setl_0016_006_cb,5642087375300119,ent_001,adjustment,-1556.55,0,0,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00444,ord_00444,disp_0016_006,UPI,
setl_0016_007,5642087375300119,ent_001,payment,42908.69,1029.81,185.37,False,True,2026-03-30T00:00:00,2026-04-04T12:00:00,pay_00452,ord_00452,,CARD,RUPAY
setl_0016_008,5642087375300119,ent_001,payment,37559.69,901.43,162.26,False,True,2026-03-31T00:00:00,2026-04-04T12:00:00,pay_00172,ord_00172,,CARD,RUPAY
setl_0016_009,5642087375300119,ent_001,payment,37038.63,888.93,160.01,False,True,2026-03-31T00:00:00,2026-04-04T12:00:00,pay_00245,ord_00245,,RTGS,
setl_0016_010,5642087375300119,ent_001,payment,6816.56,163.60,29.45,False,True,2026-03-31T00:00:00,2026-04-04T12:00:00,pay_00401,ord_00401,,NEFT,
